Index,Sample Name,Sample Type,Dilution Factor,Component Name,Component Type,Mass Info,Component Group Name,Expected RT,Retention Time,Retention Time Delta (min),Area,Height,Height Ratio
183,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,acon-C_m2-2,Qualifiers,175.0 / 131.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
184,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,acon-C_m3-2,Qualifiers,176.0 / 131.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
185,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,acon-C_m3-3,Qualifiers,176.0 / 132.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
186,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,acon-C_m4-3,Qualifiers,177.0 / 132.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
187,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,acon-C_m4-4,Qualifiers,177.0 / 133.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
188,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,acon-C_m5-4,Qualifiers,178.0 / 133.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
189,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,acon-C_m5-5,Qualifiers,178.0 / 134.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
190,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,acon-C_m6-5,Qualifiers,179.0 / 134.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
191,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,akg_m0-0,Quantifiers,145.1 / 101.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
192,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,akg_m1-0,Qualifiers,146.1 / 101.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
193,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,akg_m1-1,Qualifiers,146.1 / 102.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
194,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,akg_m2-1,Qualifiers,147.1 / 102.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
195,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,akg_m2-2,Qualifiers,147.1 / 103.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
196,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,akg_m3-2,Qualifiers,148.1 / 103.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
197,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,akg_m3-3,Qualifiers,148.1 / 104.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
198,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,akg_m4-3,Qualifiers,149.1 / 104.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
199,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,akg_m4-4,Qualifiers,149.1 / 105.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
200,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,akg_m5-4,Qualifiers,150.1 / 105.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
201,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,cit_m0-0,Quantifiers,191.0 / 111.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
202,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,cit_m1-0,Qualifiers,192.0 / 111.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
203,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,cit_m1-1,Qualifiers,192.0 / 112.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
204,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,cit_m2-0,Qualifiers,193.0 / 111.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
205,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,cit_m2-1,Qualifiers,193.0 / 112.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
206,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,cit_m2-2,Qualifiers,193.0 / 113.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
207,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,cit_m3-1,Qualifiers,194.0 / 112.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
208,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,cit_m3-2,Qualifiers,194.0 / 113.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
209,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,cit_m3-3,Qualifiers,194.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
210,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,cit_m4-2,Qualifiers,195.0 / 113.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
211,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,cit_m4-3,Qualifiers,195.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
212,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,cit_m4-4,Qualifiers,195.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
213,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,cit_m5-3,Qualifiers,196.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
214,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,cit_m5-4,Qualifiers,196.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
215,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,cit_m6-4,Qualifiers,197.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
216,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,dhap_m0-0,Quantifiers,169.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
217,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,dhap_m1-0,Qualifiers,170.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
218,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,dhap_m2-0,Qualifiers,171.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
219,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,dhap_m3-0,Qualifiers,172.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
220,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,f6p_m0-0,Quantifiers,259.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
221,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,f6p_m1-0,Qualifiers,260.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
222,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,f6p_m1-1,Qualifiers,260.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
223,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,f6p_m2-0,Qualifiers,261.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
224,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,f6p_m2-1,Qualifiers,261.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
225,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,f6p_m2-2,Qualifiers,261.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
226,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,f6p_m3-0,Qualifiers,262.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
227,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,f6p_m3-1,Qualifiers,262.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
228,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,f6p_m3-2,Qualifiers,262.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
229,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,f6p_m3-3,Qualifiers,262.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
230,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,f6p_m4-1,Qualifiers,263.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
231,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,f6p_m4-2,Qualifiers,263.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
232,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,f6p_m4-3,Qualifiers,263.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
233,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,f6p_m5-2,Qualifiers,264.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
234,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,f6p_m5-3,Qualifiers,264.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
235,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,f6p_m6-3,Qualifiers,265.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
236,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,fdp_m0-0,Quantifiers,339.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
237,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,fdp_m1-0,Qualifiers,340.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
238,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,fdp_m2-0,Qualifiers,341.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
239,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,fdp_m3-0,Qualifiers,342.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
240,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,fdp_m4-0,Qualifiers,343.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
241,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,fdp_m5-0,Qualifiers,344.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
242,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,fdp_m6-0,Qualifiers,345.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
243,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g3p_m0-0,Quantifiers,169.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
244,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g3p_m1-0,Qualifiers,170.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
245,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g3p_m2-0,Qualifiers,171.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
246,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g3p_m3-0,Qualifiers,172.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
247,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g6p_m0-0,Quantifiers,259.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
248,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g6p_m1-0,Qualifiers,260.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
249,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g6p_m1-1,Qualifiers,260.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
250,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g6p_m2-0,Qualifiers,261.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
251,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g6p_m2-1,Qualifiers,261.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
252,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g6p_m2-2,Qualifiers,261.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
253,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g6p_m3-1,Qualifiers,262.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
254,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g6p_m3-2,Qualifiers,262.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
255,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g6p_m3-3,Qualifiers,262.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
256,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g6p_m4-2,Qualifiers,263.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
257,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g6p_m4-3,Qualifiers,263.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
258,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g6p_m4-4,Qualifiers,263.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
259,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g6p_m5-3,Qualifiers,264.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
260,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g6p_m5-4,Qualifiers,264.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
261,HEK_Wt_QC1_100x_split1_inj2,Unknown,1,g6p_m6-4,Qualifiers,265.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
262,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,23dpg_m0-0,Quantifiers,265.0 / 166.8,23dpg,15.5,N/A,N/A,N/A,N/A,N/A
263,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,23dpg_m1-1,Qualifiers,266.0 / 167.8,23dpg,15.5,N/A,N/A,N/A,N/A,N/A
264,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,23dpg_m2-2,Qualifiers,267.0 / 168.8,23dpg,15.5,N/A,N/A,N/A,N/A,N/A
265,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,23dpg_m3-3,Qualifiers,268.0 / 170.0,23dpg,15.5,N/A,N/A,N/A,N/A,N/A
266,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,acon-C_m0-0,Quantifiers,173.0 / 129.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
267,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,acon-C_m1-0,Qualifiers,174.0 / 129.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
268,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,acon-C_m1-1,Qualifiers,174.0 / 130.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
269,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,acon-C_m2-1,Qualifiers,175.0 / 130.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
270,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,acon-C_m2-2,Qualifiers,175.0 / 131.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
271,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,acon-C_m3-2,Qualifiers,176.0 / 131.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
272,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,acon-C_m3-3,Qualifiers,176.0 / 132.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
273,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,acon-C_m4-3,Qualifiers,177.0 / 132.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
274,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,acon-C_m4-4,Qualifiers,177.0 / 133.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
275,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,acon-C_m5-4,Qualifiers,178.0 / 133.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
276,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,acon-C_m5-5,Qualifiers,178.0 / 134.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
277,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,acon-C_m6-5,Qualifiers,179.0 / 134.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
278,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,akg_m0-0,Quantifiers,145.1 / 101.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
279,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,akg_m1-0,Qualifiers,146.1 / 101.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
280,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,akg_m1-1,Qualifiers,146.1 / 102.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
281,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,akg_m2-1,Qualifiers,147.1 / 102.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
282,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,akg_m2-2,Qualifiers,147.1 / 103.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
283,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,akg_m3-2,Qualifiers,148.1 / 103.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
284,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,akg_m3-3,Qualifiers,148.1 / 104.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
285,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,akg_m4-3,Qualifiers,149.1 / 104.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
286,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,akg_m4-4,Qualifiers,149.1 / 105.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
287,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,akg_m5-4,Qualifiers,150.1 / 105.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
288,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,cit_m0-0,Quantifiers,191.0 / 111.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
289,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,cit_m1-0,Qualifiers,192.0 / 111.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
290,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,cit_m1-1,Qualifiers,192.0 / 112.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
291,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,cit_m2-0,Qualifiers,193.0 / 111.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
292,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,cit_m2-1,Qualifiers,193.0 / 112.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
293,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,cit_m2-2,Qualifiers,193.0 / 113.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
294,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,cit_m3-1,Qualifiers,194.0 / 112.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
295,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,cit_m3-2,Qualifiers,194.0 / 113.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
296,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,cit_m3-3,Qualifiers,194.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
297,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,cit_m4-2,Qualifiers,195.0 / 113.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
298,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,cit_m4-3,Qualifiers,195.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
299,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,cit_m4-4,Qualifiers,195.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
300,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,cit_m5-3,Qualifiers,196.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
301,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,cit_m5-4,Qualifiers,196.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
302,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,cit_m6-4,Qualifiers,197.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
303,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,dhap_m0-0,Quantifiers,169.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
304,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,dhap_m1-0,Qualifiers,170.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
305,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,dhap_m2-0,Qualifiers,171.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
306,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,dhap_m3-0,Qualifiers,172.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
307,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,f6p_m0-0,Quantifiers,259.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
308,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,f6p_m1-0,Qualifiers,260.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
309,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,f6p_m1-1,Qualifiers,260.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
310,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,f6p_m2-0,Qualifiers,261.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
311,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,f6p_m2-1,Qualifiers,261.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
312,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,f6p_m2-2,Qualifiers,261.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
313,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,f6p_m3-0,Qualifiers,262.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
314,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,f6p_m3-1,Qualifiers,262.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
315,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,f6p_m3-2,Qualifiers,262.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
316,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,f6p_m3-3,Qualifiers,262.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
317,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,f6p_m4-1,Qualifiers,263.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
318,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,f6p_m4-2,Qualifiers,263.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
319,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,f6p_m4-3,Qualifiers,263.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
320,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,f6p_m5-2,Qualifiers,264.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
321,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,f6p_m5-3,Qualifiers,264.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
322,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,f6p_m6-3,Qualifiers,265.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
323,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,fdp_m0-0,Quantifiers,339.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
324,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,fdp_m1-0,Qualifiers,340.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
325,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,fdp_m2-0,Qualifiers,341.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
326,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,fdp_m3-0,Qualifiers,342.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
327,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,fdp_m4-0,Qualifiers,343.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
328,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,fdp_m5-0,Qualifiers,344.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
329,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,fdp_m6-0,Qualifiers,345.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
330,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g3p_m0-0,Quantifiers,169.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
331,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g3p_m1-0,Qualifiers,170.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
332,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g3p_m2-0,Qualifiers,171.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
333,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g3p_m3-0,Qualifiers,172.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
334,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g6p_m0-0,Quantifiers,259.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
335,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g6p_m1-0,Qualifiers,260.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
336,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g6p_m1-1,Qualifiers,260.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
337,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g6p_m2-0,Qualifiers,261.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
338,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g6p_m2-1,Qualifiers,261.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
339,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g6p_m2-2,Qualifiers,261.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
340,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g6p_m3-1,Qualifiers,262.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
341,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g6p_m3-2,Qualifiers,262.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
342,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g6p_m3-3,Qualifiers,262.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
343,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g6p_m4-2,Qualifiers,263.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
344,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g6p_m4-3,Qualifiers,263.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
345,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g6p_m4-4,Qualifiers,263.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
346,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g6p_m5-3,Qualifiers,264.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
347,HEK_Wt_QC2_100x_split1_inj1,Unknown,1,g6p_m5-4,Qualifiers,264.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
