Index,Sample Name,Sample Type,Dilution Factor,Component Name,Component Type,Mass Info,Component Group Name,Expected RT,Retention Time,Retention Time Delta (min),Area,Height,Height Ratio
1154,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,e4p_m1-1,Qualifiers,200.0 / 140.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1155,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,e4p_m2-0,Qualifiers,201.0 / 139.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1156,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,e4p_m2-1,Qualifiers,201.0 / 140.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1157,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,e4p_m2-2,Qualifiers,201.0 / 141.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1158,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,e4p_m3-1,Qualifiers,202.0 / 140.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1159,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,e4p_m3-2,Qualifiers,202.0 / 141.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1160,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,e4p_m4-2,Qualifiers,203.0 / 141.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1161,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,fum_m0-0,Quantifiers,115.0 / 71.0,fum,12.8,12.95332648,0.153326475,1398777.222,190052.484,N/A
1162,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,fum_m1-0,Qualifiers,116.0 / 71.0,fum,12.8,12.95064452,0.15064452,6392.680633,1743.8,N/A
1163,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,fum_m1-1,Qualifiers,116.0 / 72.0,fum,12.8,12.95774655,0.157746554,30220.73167,7919.857143,N/A
1164,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,fum_m2-1,Qualifiers,117.0 / 72.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
1165,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,fum_m2-2,Qualifiers,117.0 / 73.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
1166,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,fum_m3-2,Qualifiers,118.0 / 73.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
1167,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,fum_m3-3,Qualifiers,118.0 / 74.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
1168,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,icit_m0-0,Quantifiers,191.0 / 111.0,icit,14,N/A,N/A,N/A,N/A,N/A
1169,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,icit_m1-0,Qualifiers,192.0 / 111.0,icit,14,N/A,N/A,N/A,N/A,N/A
1170,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,icit_m1-1,Qualifiers,192.0 / 112.0,icit,14,N/A,N/A,N/A,N/A,N/A
1171,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,icit_m2-0,Qualifiers,193.0 / 111.0,icit,14,N/A,N/A,N/A,N/A,N/A
1172,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,icit_m2-1,Qualifiers,193.0 / 112.0,icit,14,N/A,N/A,N/A,N/A,N/A
1173,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,icit_m2-2,Qualifiers,193.0 / 113.0,icit,14,N/A,N/A,N/A,N/A,N/A
1174,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,icit_m3-2,Qualifiers,194.0 / 113.0,icit,14,N/A,N/A,N/A,N/A,N/A
1175,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,icit_m3-3,Qualifiers,194.0 / 114.0,icit,14,N/A,N/A,N/A,N/A,N/A
1176,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,icit_m4-3,Qualifiers,195.0 / 114.0,icit,14,N/A,N/A,N/A,N/A,N/A
1177,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,icit_m4-4,Qualifiers,195.0 / 115.0,icit,14,N/A,N/A,N/A,N/A,N/A
1178,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,icit_m5-4,Qualifiers,196.0 / 115.0,icit,14,N/A,N/A,N/A,N/A,N/A
1179,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,icit_m5-5,Qualifiers,196.0 / 116.0,icit,14,N/A,N/A,N/A,N/A,N/A
1180,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,icit_m6-5,Qualifiers,197.0 / 116.0,icit,14,N/A,N/A,N/A,N/A,N/A
1181,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,mal_m0-0,Quantifiers,133.0 / 115.0,mal,12.2,12.40578434,0.205784338,83961104.7,7824827,N/A
1182,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,mal_m1-1,Qualifiers,134.0 / 116.0,mal,12.2,12.40679614,0.206796139,2776855.865,352319.1814,N/A
1183,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,mal_m2-2,Qualifiers,135.0 / 117.0,mal,12.2,12.41293064,0.212930642,515018.9456,80528.295,N/A
1184,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,mal_m3-3,Qualifiers,136.0 / 118.0,mal,12.2,12.39706489,0.197064885,19339.0811,2906.130769,N/A
1185,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,mal_m4-4,Qualifiers,137.0 / 119.0,mal,12.2,N/A,N/A,N/A,N/A,N/A
1186,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,oaa_m0-0,Quantifiers,131.0 / 87.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
1187,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,oaa_m1-0,Qualifiers,132.0 / 87.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
1188,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,oaa_m1-1,Qualifiers,132.0 / 88.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
1189,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,oaa_m2-1,Qualifiers,133.0 / 88.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
1190,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,oaa_m2-2,Qualifiers,133.0 / 89.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
1191,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,oaa_m3-2,Qualifiers,134.0 / 89.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
1192,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,oaa_m3-3,Qualifiers,134.0 / 90.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
1193,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,oaa_m4-3,Qualifiers,135.0 / 90.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
1194,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,pep_m0-0,Quantifiers,167.0 / 79.0,pep,14.1,N/A,N/A,N/A,N/A,N/A
1195,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,pep_m1-0,Qualifiers,168.0 / 79.0,pep,14.1,N/A,N/A,N/A,N/A,N/A
1196,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,pep_m2-0,Qualifiers,169.0 / 79.0,pep,14.1,N/A,N/A,N/A,N/A,N/A
1197,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,pep_m3-0,Qualifiers,170.0 / 79.0,pep,14.1,N/A,N/A,N/A,N/A,N/A
1198,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,Pool_2pg_3pg_m0-0,Quantifiers,185.0 / 79.0,Pool_2pg_3pg,15,N/A,N/A,N/A,N/A,N/A
1199,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,Pool_2pg_3pg_m1-0,Qualifiers,186.0 / 79.0,Pool_2pg_3pg,15,N/A,N/A,N/A,N/A,N/A
1200,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,Pool_2pg_3pg_m2-0,Qualifiers,187.0 / 79.0,Pool_2pg_3pg,15,N/A,N/A,N/A,N/A,N/A
1201,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,Pool_2pg_3pg_m3-0,Qualifiers,188.0 / 79.0,Pool_2pg_3pg,15,N/A,N/A,N/A,N/A,N/A
1202,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,pyr_m0-0,Quantifiers,87.0 / 43.0,pyr,4.5,4.703777857,0.203777857,285194.9728,25236.22125,N/A
1203,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,pyr_m1-0,Qualifiers,88.0 / 43.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
1204,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,pyr_m1-1,Qualifiers,88.0 / 44.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
1205,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,pyr_m2-0,Qualifiers,89.0 / 43.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
1206,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,pyr_m2-1,Qualifiers,89.0 / 44.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
1207,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,pyr_m3-1,Qualifiers,90.0 / 44.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
1208,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,r5p_m0-0,Quantifiers,229.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
1209,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,r5p_m1-0,Qualifiers,230.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
1210,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,r5p_m2-0,Qualifiers,231.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
1211,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,r5p_m3-0,Qualifiers,232.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
1212,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,r5p_m4-0,Qualifiers,233.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
1213,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,r5p_m5-0,Qualifiers,234.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
1214,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,ru5p_m0-0,Quantifiers,229.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
1215,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,ru5p_m1-0,Qualifiers,230.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
1216,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,ru5p_m2-0,Qualifiers,231.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
1217,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,ru5p_m3-0,Qualifiers,232.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
1218,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,ru5p_m4-0,Qualifiers,233.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
1219,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,ru5p_m5-0,Qualifiers,234.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
1220,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,s7p_m0-0,Quantifiers,289.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
1221,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,s7p_m1-0,Qualifiers,290.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
1222,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,s7p_m2-0,Qualifiers,291.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
1223,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,s7p_m3-0,Qualifiers,292.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
1224,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,s7p_m4-0,Qualifiers,293.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
1225,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,s7p_m5-0,Qualifiers,294.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
1226,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,s7p_m6-0,Qualifiers,295.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
1227,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,s7p_m7-0,Qualifiers,296.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
1228,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,succ_m0-0,Quantifiers,117.0 / 99.0,succ,11.9,12.09963472,0.199634721,1847076.361,396363.6402,N/A
1229,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,succ_m1-1,Qualifiers,118.0 / 100.0,succ,11.9,12.10322128,0.203221277,92959.53815,18772.97036,N/A
1230,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,succ_m2-2,Qualifiers,119.0 / 101.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
1231,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,succ_m3-3,Qualifiers,120.0 / 102.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
1232,HEK_Wt_QC3_10x_split2_inj2,Unknown,1,succ_m4-4,Qualifiers,121.0 / 103.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
1233,blank10,Unknown,1,6pgc_m0-0,Quantifiers,275.0 / 97.0,6pgc,13.7,N/A,N/A,N/A,N/A,N/A
1234,blank10,Unknown,1,6pgc_m1-0,Qualifiers,276.0 / 97.0,6pgc,13.7,N/A,N/A,N/A,N/A,N/A
1235,blank10,Unknown,1,6pgc_m2-0,Qualifiers,277.0 / 97.0,6pgc,13.7,N/A,N/A,N/A,N/A,N/A
1236,blank10,Unknown,1,6pgc_m3-0,Qualifiers,278.0 / 97.0,6pgc,13.7,N/A,N/A,N/A,N/A,N/A
1237,blank10,Unknown,1,6pgc_m4-0,Qualifiers,279.0 / 97.0,6pgc,13.7,13.61218111,0.087818894,120403.0372,19451.61085,N/A
1238,blank10,Unknown,1,6pgc_m5-0,Qualifiers,280.0 / 97.0,6pgc,13.7,13.32132982,0.378670181,3614588.708,257443.0632,N/A
1239,blank10,Unknown,1,6pgc_m6-0,Qualifiers,281.0 / 97.0,6pgc,13.7,13.35713478,0.342865224,108286.3969,30969.55779,N/A
1240,blank10,Unknown,1,e4p_m0-0,Quantifiers,199.0 / 139.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1241,blank10,Unknown,1,e4p_m1-0,Qualifiers,200.0 / 139.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1242,blank10,Unknown,1,e4p_m1-1,Qualifiers,200.0 / 140.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1243,blank10,Unknown,1,e4p_m2-0,Qualifiers,201.0 / 139.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1244,blank10,Unknown,1,e4p_m2-1,Qualifiers,201.0 / 140.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1245,blank10,Unknown,1,e4p_m2-2,Qualifiers,201.0 / 141.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1246,blank10,Unknown,1,e4p_m3-1,Qualifiers,202.0 / 140.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1247,blank10,Unknown,1,e4p_m3-2,Qualifiers,202.0 / 141.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1248,blank10,Unknown,1,e4p_m4-2,Qualifiers,203.0 / 141.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1249,blank10,Unknown,1,fum_m0-0,Quantifiers,115.0 / 71.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
1250,blank10,Unknown,1,fum_m1-0,Qualifiers,116.0 / 71.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
1251,blank10,Unknown,1,fum_m1-1,Qualifiers,116.0 / 72.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
1252,blank10,Unknown,1,fum_m2-1,Qualifiers,117.0 / 72.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
1253,blank10,Unknown,1,fum_m2-2,Qualifiers,117.0 / 73.0,fum,12.8,13.20197487,0.401974865,470595.4659,98659.00164,N/A
1254,blank10,Unknown,1,fum_m3-2,Qualifiers,118.0 / 73.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
1255,blank10,Unknown,1,fum_m3-3,Qualifiers,118.0 / 74.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
1256,blank10,Unknown,1,icit_m0-0,Quantifiers,191.0 / 111.0,icit,14,N/A,N/A,N/A,N/A,N/A
1257,blank10,Unknown,1,icit_m1-0,Qualifiers,192.0 / 111.0,icit,14,N/A,N/A,N/A,N/A,N/A
1258,blank10,Unknown,1,icit_m1-1,Qualifiers,192.0 / 112.0,icit,14,N/A,N/A,N/A,N/A,N/A
1259,blank10,Unknown,1,icit_m2-0,Qualifiers,193.0 / 111.0,icit,14,N/A,N/A,N/A,N/A,N/A
1260,blank10,Unknown,1,icit_m2-1,Qualifiers,193.0 / 112.0,icit,14,N/A,N/A,N/A,N/A,N/A
1261,blank10,Unknown,1,icit_m2-2,Qualifiers,193.0 / 113.0,icit,14,N/A,N/A,N/A,N/A,N/A
1262,blank10,Unknown,1,icit_m3-2,Qualifiers,194.0 / 113.0,icit,14,N/A,N/A,N/A,N/A,N/A
1263,blank10,Unknown,1,icit_m3-3,Qualifiers,194.0 / 114.0,icit,14,N/A,N/A,N/A,N/A,N/A
1264,blank10,Unknown,1,icit_m4-3,Qualifiers,195.0 / 114.0,icit,14,N/A,N/A,N/A,N/A,N/A
1265,blank10,Unknown,1,icit_m4-4,Qualifiers,195.0 / 115.0,icit,14,N/A,N/A,N/A,N/A,N/A
1266,blank10,Unknown,1,icit_m5-4,Qualifiers,196.0 / 115.0,icit,14,N/A,N/A,N/A,N/A,N/A
1267,blank10,Unknown,1,icit_m5-5,Qualifiers,196.0 / 116.0,icit,14,N/A,N/A,N/A,N/A,N/A
1268,blank10,Unknown,1,icit_m6-5,Qualifiers,197.0 / 116.0,icit,14,N/A,N/A,N/A,N/A,N/A
1269,blank10,Unknown,1,mal_m0-0,Quantifiers,133.0 / 115.0,mal,12.2,N/A,N/A,N/A,N/A,N/A
1270,blank10,Unknown,1,mal_m1-1,Qualifiers,134.0 / 116.0,mal,12.2,N/A,N/A,N/A,N/A,N/A
1271,blank10,Unknown,1,mal_m2-2,Qualifiers,135.0 / 117.0,mal,12.2,N/A,N/A,N/A,N/A,N/A
1272,blank10,Unknown,1,mal_m3-3,Qualifiers,136.0 / 118.0,mal,12.2,N/A,N/A,N/A,N/A,N/A
1273,blank10,Unknown,1,mal_m4-4,Qualifiers,137.0 / 119.0,mal,12.2,N/A,N/A,N/A,N/A,N/A
1274,blank10,Unknown,1,oaa_m0-0,Quantifiers,131.0 / 87.0,oaa,12.1,12.39601445,0.296014453,534340.8621,74415.86578,N/A
1275,blank10,Unknown,1,oaa_m1-0,Qualifiers,132.0 / 87.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
1276,blank10,Unknown,1,oaa_m1-1,Qualifiers,132.0 / 88.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
1277,blank10,Unknown,1,oaa_m2-1,Qualifiers,133.0 / 88.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
1278,blank10,Unknown,1,oaa_m2-2,Qualifiers,133.0 / 89.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
1279,blank10,Unknown,1,oaa_m3-2,Qualifiers,134.0 / 89.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
1280,blank10,Unknown,1,oaa_m3-3,Qualifiers,134.0 / 90.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
1281,blank10,Unknown,1,oaa_m4-3,Qualifiers,135.0 / 90.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
1282,blank10,Unknown,1,pep_m0-0,Quantifiers,167.0 / 79.0,pep,14.1,N/A,N/A,N/A,N/A,N/A
1283,blank10,Unknown,1,pep_m1-0,Qualifiers,168.0 / 79.0,pep,14.1,N/A,N/A,N/A,N/A,N/A
1284,blank10,Unknown,1,pep_m2-0,Qualifiers,169.0 / 79.0,pep,14.1,N/A,N/A,N/A,N/A,N/A
1285,blank10,Unknown,1,pep_m3-0,Qualifiers,170.0 / 79.0,pep,14.1,N/A,N/A,N/A,N/A,N/A
1286,blank10,Unknown,1,Pool_2pg_3pg_m0-0,Quantifiers,185.0 / 79.0,Pool_2pg_3pg,15,14.99298671,0.007013288,113848.5923,24048.05873,N/A
1287,blank10,Unknown,1,Pool_2pg_3pg_m1-0,Qualifiers,186.0 / 79.0,Pool_2pg_3pg,15,14.88220232,0.117797675,7107.908766,1569.00688,N/A
1288,blank10,Unknown,1,Pool_2pg_3pg_m2-0,Qualifiers,187.0 / 79.0,Pool_2pg_3pg,15,N/A,N/A,N/A,N/A,N/A
1289,blank10,Unknown,1,Pool_2pg_3pg_m3-0,Qualifiers,188.0 / 79.0,Pool_2pg_3pg,15,N/A,N/A,N/A,N/A,N/A
1290,blank10,Unknown,1,pyr_m0-0,Quantifiers,87.0 / 43.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
1291,blank10,Unknown,1,pyr_m1-0,Qualifiers,88.0 / 43.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
1292,blank10,Unknown,1,pyr_m1-1,Qualifiers,88.0 / 44.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
1293,blank10,Unknown,1,pyr_m2-0,Qualifiers,89.0 / 43.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
1294,blank10,Unknown,1,pyr_m2-1,Qualifiers,89.0 / 44.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
1295,blank10,Unknown,1,pyr_m3-1,Qualifiers,90.0 / 44.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
1296,blank10,Unknown,1,r5p_m0-0,Quantifiers,229.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
1297,blank10,Unknown,1,r5p_m1-0,Qualifiers,230.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
1298,blank10,Unknown,1,r5p_m2-0,Qualifiers,231.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
1299,blank10,Unknown,1,r5p_m3-0,Qualifiers,232.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
1300,blank10,Unknown,1,r5p_m4-0,Qualifiers,233.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
1301,blank10,Unknown,1,r5p_m5-0,Qualifiers,234.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
1302,blank10,Unknown,1,ru5p_m0-0,Quantifiers,229.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
1303,blank10,Unknown,1,ru5p_m1-0,Qualifiers,230.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
1304,blank10,Unknown,1,ru5p_m2-0,Qualifiers,231.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
1305,blank10,Unknown,1,ru5p_m3-0,Qualifiers,232.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
1306,blank10,Unknown,1,ru5p_m4-0,Qualifiers,233.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
1307,blank10,Unknown,1,ru5p_m5-0,Qualifiers,234.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
1308,blank10,Unknown,1,s7p_m0-0,Quantifiers,289.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
1309,blank10,Unknown,1,s7p_m1-0,Qualifiers,290.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
1310,blank10,Unknown,1,s7p_m2-0,Qualifiers,291.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
1311,blank10,Unknown,1,s7p_m3-0,Qualifiers,292.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
1312,blank10,Unknown,1,s7p_m4-0,Qualifiers,293.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
1313,blank10,Unknown,1,s7p_m5-0,Qualifiers,294.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
1314,blank10,Unknown,1,s7p_m6-0,Qualifiers,295.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
1315,blank10,Unknown,1,s7p_m7-0,Qualifiers,296.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
1316,blank10,Unknown,1,succ_m0-0,Quantifiers,117.0 / 99.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
1317,blank10,Unknown,1,succ_m1-1,Qualifiers,118.0 / 100.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
1318,blank10,Unknown,1,succ_m2-2,Qualifiers,119.0 / 101.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
1319,blank10,Unknown,1,succ_m3-3,Qualifiers,120.0 / 102.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
1320,blank10,Unknown,1,succ_m4-4,Qualifiers,121.0 / 103.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
1321,blank9,Unknown,1,6pgc_m0-0,Quantifiers,275.0 / 97.0,6pgc,13.7,N/A,N/A,N/A,N/A,N/A
1322,blank9,Unknown,1,6pgc_m1-0,Qualifiers,276.0 / 97.0,6pgc,13.7,N/A,N/A,N/A,N/A,N/A
1323,blank9,Unknown,1,6pgc_m2-0,Qualifiers,277.0 / 97.0,6pgc,13.7,N/A,N/A,N/A,N/A,N/A
1324,blank9,Unknown,1,6pgc_m3-0,Qualifiers,278.0 / 97.0,6pgc,13.7,N/A,N/A,N/A,N/A,N/A
1325,blank9,Unknown,1,6pgc_m4-0,Qualifiers,279.0 / 97.0,6pgc,13.7,13.69029801,0.00970199,156820.2507,21243.07184,N/A
1326,blank9,Unknown,1,6pgc_m5-0,Qualifiers,280.0 / 97.0,6pgc,13.7,13.32597967,0.37402033,3718852.812,245128.3085,N/A
1327,blank9,Unknown,1,6pgc_m6-0,Qualifiers,281.0 / 97.0,6pgc,13.7,13.45428615,0.245713852,154098.3346,29278.51854,N/A
1328,blank9,Unknown,1,e4p_m0-0,Quantifiers,199.0 / 139.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1329,blank9,Unknown,1,e4p_m1-0,Qualifiers,200.0 / 139.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1330,blank9,Unknown,1,e4p_m1-1,Qualifiers,200.0 / 140.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1331,blank9,Unknown,1,e4p_m2-0,Qualifiers,201.0 / 139.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1332,blank9,Unknown,1,e4p_m2-1,Qualifiers,201.0 / 140.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1333,blank9,Unknown,1,e4p_m2-2,Qualifiers,201.0 / 141.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1334,blank9,Unknown,1,e4p_m3-1,Qualifiers,202.0 / 140.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
1335,blank9,Unknown,1,e4p_m3-2,Qualifiers,202.0 / 141.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
